dataset,individual,run,fitness,size
concrete_slump,best_size,24,12.66514778137207,27
concrete_slump,best_size,25,11.75696086883545,47
concrete_slump,best_size,26,8.713964462280273,41
concrete_slump,best_size,27,9.129975318908691,33
concrete_slump,best_size,28,9.310017585754395,37
concrete_slump,best_size,29,15.974973678588867,37
concrete_slump,optimal_compromise,0,5.317424774169922,37
concrete_slump,optimal_compromise,1,6.9097371101379395,57
concrete_slump,optimal_compromise,2,6.023775577545166,55
concrete_slump,optimal_compromise,3,17.730648040771484,51
concrete_slump,optimal_compromise,4,7.95308256149292,55
concrete_slump,optimal_compromise,5,6.3999834060668945,53
concrete_slump,optimal_compromise,6,10.184134483337402,57
concrete_slump,optimal_compromise,7,7.073461532592773,41
concrete_slump,optimal_compromise,8,6.295373439788818,37
concrete_slump,optimal_compromise,9,10.718242645263672,43
concrete_slump,optimal_compromise,10,7.823232650756836,57
concrete_slump,optimal_compromise,11,9.234583854675293,61
concrete_slump,optimal_compromise,12,10.975346565246582,115
concrete_slump,optimal_compromise,13,8.552628517150879,45
concrete_slump,optimal_compromise,14,16.318859100341797,47
concrete_slump,optimal_compromise,15,9.484633445739746,63
concrete_slump,optimal_compromise,16,10.922857284545898,51
concrete_slump,optimal_compromise,17,8.073851585388184,51
concrete_slump,optimal_compromise,18,11.051678657531738,53
concrete_slump,optimal_compromise,19,10.155757904052734,47
concrete_slump,optimal_compromise,20,8.179159164428711,55
concrete_slump,optimal_compromise,21,8.155567169189453,49
concrete_slump,optimal_compromise,22,9.626814842224121,37
concrete_slump,optimal_compromise,23,9.266276359558105,47
concrete_slump,optimal_compromise,24,53.21555709838867,31
concrete_slump,optimal_compromise,25,11.415545463562012,63
concrete_slump,optimal_compromise,26,8.866108894348145,47
concrete_slump,optimal_compromise,27,7.930660247802734,39
concrete_slump,optimal_compromise,28,9.088712692260742,39
concrete_slump,optimal_compromise,29,14.645585060119629,45
concrete_strength,best_fitness,0,7.788496494293213,51
concrete_strength,best_fitness,1,17.140077590942383,73
concrete_strength,best_fitness,2,8.894299507141113,49
concrete_strength,best_fitness,3,11.701545715332031,57
concrete_strength,best_fitness,4,7.221467018127441,63
concrete_strength,best_fitness,5,14.00664234161377,81
concrete_strength,best_fitness,6,30.895084381103516,59
concrete_strength,best_fitness,7,13.517953872680664,77
concrete_strength,best_fitness,8,26.15386962890625,69
concrete_strength,best_fitness,9,19.150142669677734,59
concrete_strength,best_fitness,10,10.66174030303955,63
concrete_strength,best_fitness,11,29.391128540039062,75
concrete_strength,best_fitness,12,24.992406845092773,49
concrete_strength,best_fitness,13,16.32396125793457,51
concrete_strength,best_fitness,14,25.845428466796875,47
concrete_strength,best_fitness,15,24.580394744873047,45
concrete_strength,best_fitness,16,22.074750900268555,45
concrete_strength,best_fitness,17,7.803101062774658,79
concrete_strength,best_fitness,18,12.857526779174805,55
concrete_strength,best_fitness,19,14.419828414916992,71
concrete_strength,best_fitness,20,27.62749481201172,61
concrete_strength,best_fitness,21,30.564584732055664,51
concrete_strength,best_fitness,22,9.71158504486084,65
concrete_strength,best_fitness,23,23.181861877441406,61
concrete_strength,best_fitness,24,29.056652069091797,59
concrete_strength,best_fitness,25,12.896116256713867,63
concrete_strength,best_fitness,26,17.240554809570312,53
concrete_strength,best_fitness,27,21.37751579284668,49
concrete_strength,best_fitness,28,21.763784408569336,57
concrete_strength,best_fitness,29,17.88385581970215,53
concrete_strength,best_size,0,11.375248908996582,33
concrete_strength,best_size,1,17.23203468322754,47
concrete_strength,best_size,2,14.385016441345215,33
concrete_strength,best_size,3,15.54419231414795,35
concrete_strength,best_size,4,12.03303337097168,37
concrete_strength,best_size,5,14.97735595703125,47
concrete_strength,best_size,6,31.906370162963867,29
concrete_strength,best_size,7,15.101442337036133,45
concrete_strength,best_size,8,27.23124885559082,37
concrete_strength,best_size,9,21.118600845336914,31
concrete_strength,best_size,10,13.687116622924805,33
